2.93545	-24.5006
0.96154	-0.829858
0.914745	-0.279181
0.879767	0.643196
0.993904	-1.35232
0.905743	-0.316191
0.828875	3.06617
0.761135	4.29674
0.747911	4.44881
0.859889	1.91977
0.912001	0.739521
1.14676	-3.08549
0.986377	-0.777866
0.863392	1.96174
0.70292	6.07308
0.834589	3.09623
1.00062	-0.726571
0.909853	1.1555
1.05944	-1.71737
0.930448	0.843811
0.895817	1.76687
0.752848	4.56533
1.20642	-1.74085
1.06858	-2.5474
0.934652	0.281819
0.8376	2.72525
1.06259	-2.45797
1.22833	-5.13637
0.916935	0.976059
1.04563	-1.9878
0.939603	0.40435
1.13176	-3.84697
0.814171	3.14765
0.914576	0.96835
0.986022	-0.940861
1.02664	-2.17815
1.08148	-2.3761
0.999132	-1.39409
0.866798	2.8396
0.728726	5.28166
0.94599	1.21672
1.07628	-1.71328
0.917629	1.80823
0.879759	2.15945
0.899989	2.38287
1.00765	-0.265132
0.634322	8.07199
0.777591	4.66312
0.972325	1.44044
0.871228	2.92148
0.652499	7.79588
0.924241	2.22649
1.00816	0.201523
0.773895	4.93321
1.19635	-2.19691
1.29404	-4.62567
1.12446	-1.68025
1.00409	0.446279
1.08888	-1.19109
0.869371	3.10001
1.16457	-2.50895
1.18431	-3.05432
1.05949	0.113373
1.04807	0.016525
0.984501	0.552585
1.14779	-2.97862
1.12665	-2.184
1.31142	-6.006
1.33114	-5.76782
1.11425	-1.66325
1.27275	-6.22863
1.2326	-5.59265
1.40473	-8.89423
1.23648	-5.7221
1.19977	-4.58362
1.28256	-6.04195
1.30563	-6.69859
1.28483	-5.93633
1.12917	-3.20677
0.9462	0.801239
1.29797	-6.6685
1.26488	-6.30568
1.32058	-6.24288
1.10406	-2.62198
1.10033	-2.50429
1.39543	-8.35046
0.977395	0.918083
1.0561	-0.665871
1.07966	-1.1002
1.1022	-1.12982
0.884253	2.63594
0.777	4.59993
1.0232	0.0575411
0.78524	5.3366
1.05349	0.433837
1.03279	0.0792589
1.00807	-0.40906
1.0803	-1.21293
0.970891	0.385873
1.03092	-0.321142
1.12607	-1.82065
0.895724	1.74355
1.15285	-3.58651
1.02383	-1.32315
0.984757	-1.0986
1.17369	-4.38513
1.12819	-3.54203
1.03417	-1.6867
1.00996	-1.17407
1.11441	-3.20735
0.771217	4.57084
0.935347	0.0872979
1.07614	-2.76314
1.2081	-4.50612
1.21891	-5.4949
1.17296	-4.56333
1.10149	-2.93839
1.09523	-2.34791
1.27285	-6.24829
0.970296	-0.730095
0.961923	-0.958841
1.04236	-2.56138
0.908021	0.318309
0.946904	-1.00105
0.945648	-0.556807
0.900604	0.304665
0.88718	0.15329
